MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
23617641,369077000,2015-01-31 23:25:00,48.233470000000004,-123.96973,8.7,101.0,100.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23628233,316005724,2015-01-31 23:24:59,48.41471,-123.38553,0.1,173.2,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23629741,371782000,2015-01-31 23:24:57,48.47721,-123.16676000000001,13.2,-56.8,352.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23604593,316011515,2015-01-31 23:24:53,48.43311,-123.43378,0.0,137.4,165.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23651643,316003657,2015-01-31 23:24:51,48.414770000000004,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24363104,316116000,2015-01-31 23:24:46,48.43658,-123.42443999999999,0.0,-140.8,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
24361921,366825190,2015-01-31 23:24:41,48.14055,-123.42565,0.0,-149.0,293.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23629740,366824910,2015-01-31 23:24:37,48.14067,-123.4255,0.0,-187.9,293.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
24363540,311037800,2015-01-31 23:24:32,48.42246,-123.37352,0.0,-81.7,142.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23651525,316010312,2015-01-31 23:24:32,48.38007,-123.51082,0.1,-162.7,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23602036,372883000,2015-01-31 23:24:29,48.45578,-123.16778000000001,13.3,-60.1,349.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23629225,316011773,2015-01-31 23:24:28,48.43313,-123.43368999999998,0.0,-183.6,164.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23602146,316005175,2015-01-31 23:24:28,48.41457,-123.38655,0.0,-124.9,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23620860,369272000,2015-01-31 23:24:23,48.12511,-123.44131000000002,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23627560,352910000,2015-01-31 23:24:17,48.22267,-123.47263000000001,11.9,-108.6,304.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
24363296,316013711,2015-01-31 23:24:13,48.43975,-123.44743999999999,0.0,-198.3,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
24361457,367001670,2015-01-31 23:24:10,48.12546,-123.45228,0.0,-138.1,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23599926,316002500,2015-01-31 23:24:08,48.431090000000005,-123.37593999999999,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23602284,367565030,2015-01-31 23:24:06,48.122690000000006,-123.44411000000001,1.4,81.8,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23618970,316013431,2015-01-31 23:24:06,48.414640000000006,-123.38627,0.0,-166.6,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23602429,316001538,2015-01-31 23:24:04,48.42331,-123.38428,0.0,0.0,511.0,JOHN STRICKLAND,,CZ4835,,moored,14.94,4.42,1.4,
23650334,316003537,2015-01-31 23:24:02,48.37384,-123.71911000000001,0.0,150.2,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
23605424,369077000,2015-01-31 23:23:59,48.23397,-123.97325,8.7,102.0,102.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23621018,316005724,2015-01-31 23:23:49,48.4147,-123.38553,0.1,167.0,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23595802,371782000,2015-01-31 23:23:47,48.47298,-123.16598,13.1,-56.0,353.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23601096,316003657,2015-01-31 23:23:40,48.414770000000004,-123.38605,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23618350,366980250,2015-01-31 23:23:37,48.136140000000005,-123.46128999999999,0.1,-111.4,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
24362883,338899000,2015-01-31 23:23:35,48.12573,-123.44473,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23617867,366825190,2015-01-31 23:23:30,48.14053,-123.42563999999999,0.0,-147.7,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
24362710,366824910,2015-01-31 23:23:28,48.14067,-123.42551,0.0,-159.4,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23625602,351752000,2015-01-31 23:23:27,48.3383,-123.36506999999999,0.0,154.0,78.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23626035,372883000,2015-01-31 23:23:20,48.45154,-123.16663999999999,13.2,-60.7,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23618072,316026746,2015-01-31 23:23:19,48.3699,-123.72588,0.0,14.2,511.0,EDGE,,,1001.0,,11.13,3.9,1.52,
23600691,316005175,2015-01-31 23:23:18,48.41457,-123.38655,0.0,-129.8,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23619828,316011773,2015-01-31 23:23:17,48.43313,-123.43368999999998,0.0,63.0,164.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
24362787,316009747,2015-01-31 23:23:10,48.433440000000004,-123.43392,0.0,125.5,163.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23618550,352910000,2015-01-31 23:23:09,48.220620000000004,-123.46805,11.8,-106.6,306.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23605566,316002500,2015-01-31 23:23:07,48.431090000000005,-123.37596,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23625105,316013711,2015-01-31 23:23:04,48.43975,-123.44743999999999,0.0,171.7,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23652772,367001670,2015-01-31 23:23:00,48.12545,-123.45225,0.0,-128.5,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23629083,316013431,2015-01-31 23:22:57,48.41465,-123.38626000000001,0.0,-167.0,246.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23616995,369077000,2015-01-31 23:22:50,48.2346,-123.97733000000001,8.7,105.0,103.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23625104,316004039,2015-01-31 23:22:45,48.424690000000005,-123.37148,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23626453,211378360,2015-01-31 23:22:39,48.13316,-123.43413999999999,0.1,-139.6,270.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23595799,371782000,2015-01-31 23:22:37,48.46875,-123.16541000000001,13.0,-55.1,355.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23651627,367565030,2015-01-31 23:22:36,48.12275,-123.44434,0.4,0.4,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23595614,316003657,2015-01-31 23:22:32,48.41475,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23651792,366910890,2015-01-31 23:22:30,48.13204,-123.44988000000001,0.0,-189.6,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23595456,367528820,2015-01-31 23:22:28,48.12648,-123.45648999999999,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
24362708,366824910,2015-01-31 23:22:27,48.14066,-123.42551,0.0,-176.4,293.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
24360860,303436000,2015-01-31 23:22:25,48.12466,-123.44041000000001,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23628881,316004410,2015-01-31 23:22:21,48.36988,-123.72588999999999,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
24361917,366825190,2015-01-31 23:22:20,48.14055,-123.42563999999999,0.0,-141.3,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23612641,372883000,2015-01-31 23:22:09,48.447340000000004,-123.16546000000001,13.1,-60.0,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23624490,316005175,2015-01-31 23:22:08,48.41457,-123.38656999999999,0.0,-132.7,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23629223,316011773,2015-01-31 23:22:08,48.43314,-123.43368999999998,0.0,191.0,164.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23625619,352910000,2015-01-31 23:21:58,48.2185,-123.4632,11.7,-104.6,304.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23629011,316002500,2015-01-31 23:21:57,48.43107,-123.37597,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23620509,316013431,2015-01-31 23:21:56,48.41466,-123.38627,0.0,-164.1,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23625194,367001670,2015-01-31 23:21:50,48.12546,-123.45223999999999,0.0,-146.8,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23621260,369077000,2015-01-31 23:21:49,48.23531,-123.98088999999999,8.8,110.0,106.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23598706,316005724,2015-01-31 23:21:48,48.41471,-123.38553,0.1,183.2,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23629155,316116000,2015-01-31 23:21:45,48.43658,-123.42443999999999,0.0,-123.5,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23618661,368168000,2015-01-31 23:21:45,48.12562,-123.45301,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23601214,316013711,2015-01-31 23:21:35,48.43975,-123.44743999999999,0.0,-201.4,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23625318,311037800,2015-01-31 23:21:32,48.42246,-123.37352,0.0,85.5,142.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23623874,316010312,2015-01-31 23:21:31,48.38009,-123.51085,0.2,-162.7,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23595798,371782000,2015-01-31 23:21:28,48.46459,-123.16481,12.8,-54.7,355.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23599794,369272000,2015-01-31 23:21:23,48.12509,-123.44129,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23628082,316003657,2015-01-31 23:21:21,48.41473,-123.38603,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23617539,366824910,2015-01-31 23:21:18,48.14067,-123.42551,0.0,-150.9,293.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
24361916,366825190,2015-01-31 23:21:12,48.140570000000004,-123.42565,0.1,-132.9,293.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23599412,316001538,2015-01-31 23:21:03,48.423320000000004,-123.38427,0.0,3.6,511.0,JOHN STRICKLAND,,CZ4835,,moored,14.94,4.42,1.4,
24360708,316005175,2015-01-31 23:21:02,48.41458,-123.38655,0.1,-130.2,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23619843,316011773,2015-01-31 23:21:01,48.43314,-123.43368999999998,0.1,-67.6,163.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23604236,316003537,2015-01-31 23:21:01,48.373870000000004,-123.71911000000001,0.0,0.0,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
24360828,372883000,2015-01-31 23:21:00,48.44318,-123.1643,12.9,-60.0,350.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23605587,316002500,2015-01-31 23:20:56,48.431090000000005,-123.37593999999999,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23594699,352910000,2015-01-31 23:20:48,48.21638,-123.45843,11.7,-104.6,303.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23652673,316013431,2015-01-31 23:20:45,48.41466,-123.38628999999999,0.0,-166.4,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23652767,367001670,2015-01-31 23:20:41,48.125479999999996,-123.45221000000001,0.0,-159.1,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
24361756,369077000,2015-01-31 23:20:40,48.236309999999996,-123.98482,8.8,111.0,109.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23651626,367565030,2015-01-31 23:20:37,48.12188,-123.44515,0.3,-166.5,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23600248,366980250,2015-01-31 23:20:37,48.13613,-123.4613,0.2,-145.5,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23619380,338899000,2015-01-31 23:20:35,48.12572,-123.44475,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
24363501,351752000,2015-01-31 23:20:29,48.33828,-123.36506999999999,0.0,154.0,76.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23649748,316005724,2015-01-31 23:20:27,48.41472,-123.38552,0.1,171.7,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23617537,371782000,2015-01-31 23:20:27,48.4611,-123.16436999999999,12.7,-54.9,355.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23625174,316021382,2015-01-31 23:20:23,48.42344,-123.38428,0.0,-157.1,511.0,BLACK HAWK II,,,,,12.8,5.64,2.01,
23614558,316013711,2015-01-31 23:20:23,48.43975,-123.44743000000001,0.0,-176.7,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23601801,316026746,2015-01-31 23:20:19,48.36987,-123.72594,0.1,14.2,511.0,EDGE,,,1001.0,,11.13,3.9,1.52,
23624269,316003657,2015-01-31 23:20:10,48.4147,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24361914,366825190,2015-01-31 23:20:10,48.140570000000004,-123.42565,0.1,-128.7,293.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
24362784,316009747,2015-01-31 23:20:10,48.433440000000004,-123.43391000000001,0.0,-121.0,163.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23619140,366824910,2015-01-31 23:20:07,48.14067,-123.4255,0.0,192.2,293.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23624488,316005175,2015-01-31 23:19:59,48.41458,-123.38655,0.1,-129.0,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23601278,316011773,2015-01-31 23:19:58,48.43311,-123.43366,0.2,-195.6,175.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
24360827,372883000,2015-01-31 23:19:51,48.4392,-123.16323999999999,12.4,-55.6,349.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23624604,316002500,2015-01-31 23:19:48,48.431090000000005,-123.37593000000001,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23601604,316004039,2015-01-31 23:19:45,48.4247,-123.37147,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23619723,367086320,2015-01-31 23:19:40,48.06178,-123.039,0.0,0.0,511.0,MALAIKA,,WDC8392,1019.0,,12.8,3.8,0.0,
23650457,352910000,2015-01-31 23:19:39,48.2143,-123.45378000000001,11.6,-106.6,304.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
24362144,211378360,2015-01-31 23:19:37,48.13315,-123.43393999999999,0.2,-138.6,271.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
24360951,367565030,2015-01-31 23:19:36,48.122279999999996,-123.44457,0.5,-166.5,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23617534,316013431,2015-01-31 23:19:35,48.41468,-123.3863,0.0,-164.1,248.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
24363597,368168000,2015-01-31 23:19:33,48.12563,-123.45301,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23617128,367001670,2015-01-31 23:19:31,48.12543,-123.45228,0.0,-144.6,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23622880,366910890,2015-01-31 23:19:30,48.13205,-123.44981000000001,0.0,-185.4,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23616990,369077000,2015-01-31 23:19:30,48.237359999999995,-123.98879,8.7,112.0,109.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23599174,367528820,2015-01-31 23:19:27,48.12648,-123.45648999999999,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
23616266,303436000,2015-01-31 23:19:25,48.12454,-123.44055,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23604592,371782000,2015-01-31 23:19:17,48.456959999999995,-123.16386000000001,12.5,-53.6,355.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
24360645,316013711,2015-01-31 23:19:13,48.43975,-123.44743000000001,0.0,-196.7,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23600768,368452000,2015-01-31 23:19:13,48.15135,-123.33153999999999,5.7,-152.1,511.0,RAJAH LAUT,,WDF9143,1019.0,,14.33,0.0,0.0,
23617532,366824910,2015-01-31 23:19:06,48.14067,-123.4255,0.0,-91.9,292.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23599204,234270000,2015-01-31 23:19:02,48.41467,-123.38817,0.1,18.0,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
23602500,316005724,2015-01-31 23:19:02,48.41472,-123.38553,0.1,180.8,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23615875,366825190,2015-01-31 23:19:01,48.14056,-123.42565,0.2,-128.7,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23651965,316011773,2015-01-31 23:18:57,48.43314,-123.43365,0.1,29.0,168.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23650752,316011515,2015-01-31 23:18:52,48.4331,-123.43378999999999,0.0,100.3,164.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23601076,316003657,2015-01-31 23:18:51,48.414770000000004,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24360824,372883000,2015-01-31 23:18:50,48.435759999999995,-123.16321,12.4,8.5,357.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23621943,316005175,2015-01-31 23:18:49,48.41457,-123.38656,0.1,-113.5,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23602582,316116000,2015-01-31 23:18:47,48.43657,-123.42446000000001,0.0,173.0,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23618100,316002500,2015-01-31 23:18:37,48.43108,-123.37593999999999,0.1,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23589529,367565030,2015-01-31 23:18:35,48.1227,-123.44398000000001,0.5,-101.8,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23600268,311037800,2015-01-31 23:18:32,48.42246,-123.37352,0.0,-106.4,141.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23597908,316014919,2015-01-31 23:18:29,48.45264,-123.29553,0.0,0.0,511.0,LYLA III,,CFK9071,1019.0,,11.25,4.06,1.52,
23625615,352910000,2015-01-31 23:18:28,48.21215,-123.44906999999999,11.5,-105.6,304.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23619137,316013431,2015-01-31 23:18:25,48.41465,-123.3863,0.0,-163.9,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
24361407,369272000,2015-01-31 23:18:24,48.12508,-123.4413,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23598493,369077000,2015-01-31 23:18:20,48.23842,-123.99275,8.8,111.0,109.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
24361453,367001670,2015-01-31 23:18:20,48.1255,-123.45223999999999,0.0,-131.7,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23600574,371782000,2015-01-31 23:18:08,48.45293,-123.16344,12.3,-52.6,355.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23595990,316013711,2015-01-31 23:18:05,48.43975,-123.44743000000001,0.0,-204.3,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23599084,316001538,2015-01-31 23:18:02,48.4233,-123.38427,0.0,1.1,511.0,JOHN STRICKLAND,,CZ4835,,moored,14.94,4.42,1.4,
23618219,316003537,2015-01-31 23:18:02,48.37384,-123.71911999999999,0.0,192.8,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
23594230,366824910,2015-01-31 23:18:00,48.140679999999996,-123.4255,0.0,114.8,296.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
24362852,316005724,2015-01-31 23:17:58,48.41472,-123.38552,0.1,170.6,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
24362692,316011773,2015-01-31 23:17:56,48.433479999999996,-123.43373000000001,2.0,173.0,169.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23624947,366825190,2015-01-31 23:17:52,48.14056,-123.42563,0.2,-129.8,292.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
24362912,368452000,2015-01-31 23:17:42,48.15185,-123.32848,6.0,-152.8,511.0,RAJAH LAUT,,WDF9143,1019.0,,14.33,0.0,0.0,
23598641,316003657,2015-01-31 23:17:40,48.41475,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23587931,372883000,2015-01-31 23:17:40,48.43179,-123.16498,13.0,28.1,13.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23651781,316005175,2015-01-31 23:17:38,48.41458,-123.38656999999999,0.0,-118.2,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23598071,366980250,2015-01-31 23:17:37,48.136109999999995,-123.46128999999999,0.1,-151.7,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23615002,338899000,2015-01-31 23:17:34,48.12572,-123.44474,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23650482,351752000,2015-01-31 23:17:27,48.33827,-123.36506999999999,0.0,154.0,78.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23605559,316002500,2015-01-31 23:17:27,48.43108,-123.37593000000001,0.0,-169.3,267.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
24364398,316026746,2015-01-31 23:17:19,48.370020000000004,-123.72582,0.1,14.2,511.0,EDGE,,,1001.0,,11.13,3.9,1.52,
24360512,352910000,2015-01-31 23:17:19,48.21002,-123.4445,11.5,-98.6,306.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23626990,316013431,2015-01-31 23:17:16,48.41466,-123.38627,0.0,-163.3,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23617124,367001670,2015-01-31 23:17:10,48.12547,-123.45223,0.0,-149.5,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23616526,316009747,2015-01-31 23:17:09,48.43345,-123.43391000000001,0.0,105.3,163.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23617627,369077000,2015-01-31 23:17:08,48.23949,-123.99678999999999,8.9,111.0,108.0,HOS DOMINATOR,IMO9265811,WDA6788,1010.0,under way using engine,72.54,16.46,4.11,70.0
23594356,234270000,2015-01-31 23:17:08,48.41467,-123.388,0.2,-139.6,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
24360949,367565030,2015-01-31 23:17:06,48.12258,-123.44378999999999,0.7,33.4,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
